"id:ID","uri","label","extensible","notation","definition","identifier","alt_label","pref_label"
"38478","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C54721","","","PHASE 0 TRIAL","First-in-human trials, in a small number of subjects, that are conducted before Phase 1 trials and are intended to assess new candidate therapeutic and imaging agents. The study agent is administered at a low dose for a limited time, and there is no therapeutic or diagnostic intent. NOTE: FDA Guidance for Industry, Investigators, and Reviewers: Exploratory IND Studies, January 2006 classifies such studies as Phase 1. NOTE: A Phase 0 study might not include any drug delivery but may be an exploration of human material from a study (e.g., tissue samples or biomarker determinations). [Improving the Quality of Cancer Clinical Trials: Workshop summary-Proceedings of the National Cancer Policy Forum Workshop, improving the Quality of Cancer Clinical Trials (Washington, DC, Oct 2007)] (CDISC glossary)","C54721","0;Pre-clinical Trial;Trial Phase 0","Phase 0 Trial"
"38479","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C15600","","","PHASE I TRIAL","The initial introduction of an investigational new drug into humans. Phase 1 studies are typically closely monitored and may be conducted in patients or normal volunteer subjects. NOTE: These studies are designed to determine the metabolism and pharmacologic actions of the drug in humans, the side effects associated with increasing doses, and, if possible, to gain early evidence on effectiveness. During Phase 1, sufficient information about the drug's pharmacokinetics and pharmacological effects should be obtained to permit the design of well-controlled, scientifically valid, Phase 2 studies. The total number of subjects and patients included in Phase I studies varies with the drug, but is generally in the range of 20 to 80. Phase 1 studies also include studies of drug metabolism, structure-activity relationships, and mechanism of action in humans, as well as studies in which investigational drugs are used as research tools to explore biological phenomena or disease processes. [After FDA CDER Handbook, ICH E8] (CDISC glossary)","C15600","1;Trial Phase 1","Phase I Trial"
"38480","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C15693","","","PHASE I/II TRIAL","A class of clinical study that combines elements characteristic of traditional Phase I and Phase II trials. See also Phase I, Phase II.","C15693","1-2;Trial Phase 1-2","Phase I/II Trial"
"38481","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C15601","","","PHASE II TRIAL","Phase 2. Controlled clinical studies conducted to evaluate the effectiveness of the drug for a particular indication or indications in patients with the disease or condition under study and to determine the common short-term side effects and risks associated with the drug. NOTE: Phase 2 studies are typically well controlled, closely monitored, and conducted in a relatively small number of patients, usually involving no more than several hundred subjects. [After FDA CDER Handbook, ICH E8] (CDISC glossary)","C15601","2;Trial Phase 2","Phase II Trial"
"38482","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C15694","","","PHASE II/III TRIAL","A class of clinical study that combines elements characteristic of traditional Phase II and Phase III trials.","C15694","2-3;Trial Phase 2-3","Phase II/III Trial"
"38483","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C49686","","","PHASE IIA TRIAL","A clinical research protocol generally referred to as a pilot or feasibility trial that aims to prove the concept of the new intervention in question. (NCI)","C49686","2A;Trial Phase 2A","Phase IIa Trial"
"38484","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C49688","","","PHASE IIB TRIAL","A clinical research protocol generally referred to as a well-controlled and pivotal trial that aims to prove the mechanism of action of the new intervention in question. A pivotal study will generally be well-controlled, randomized, of adequate size, and whenever possible, double-blind. (NCI)","C49688","2B;Trial Phase 2B","Phase IIb Trial"
"38485","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C15602","","","PHASE III TRIAL","Phase 3. Studies are expanded controlled and uncontrolled trials. They are performed after preliminary evidence suggesting effectiveness of the drug has been obtained, and are intended to gather the additional information about effectiveness and safety that is needed to confirm efficacy and evaluate the overall benefit-risk relationship of the drug and to provide an adequate basis for physician labeling. NOTE: Phase 3 studies usually include from several hundred to several thousand subjects. [After FDA CDER Handbook, ICH E8] (CDISC glossary)","C15602","3;Trial Phase 3","Phase III Trial"
"38486","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C49687","","","PHASE IIIA TRIAL","A classification typically assigned retrospectively to a Phase III trial upon determination by regulatory authorities of a need for a Phase III B trial. (NCI)","C49687","3A;Trial Phase 3A","Phase IIIa Trial"
"38487","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C49689","","","PHASE IIIB TRIAL","A subcategory of Phase III trials done near the time of approval to elicit additional findings. NOTE: Dossier review may continue while associated Phase IIIB trials are conducted. These trials may be required as a condition of regulatory authority approval.","C49689","3B;Trial Phase 3B","Phase IIIb Trial"
"38488","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C15603","","","PHASE IV TRIAL","Phase 4. Postmarketing (Phase 4) studies to delineate additional information about the drug's risks, benefits, and optimal use that may be requested by regulatory authorities in conjunction with marketing approval. NOTE: These studies could include, but would not be limited to, studying different doses or schedules of administration than were used in Phase 2 studies, use of the drug in other patient populations or other stages of the disease, or use of the drug over a longer period of time. [After FDA CDER Handbook, ICH E8] (CDISC glossary)","C15603","4;Trial Phase 4","Phase IV Trial"
"38489","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66737-C47865","","","PHASE V TRIAL","Postmarketing surveillance is sometimes referred to as Phase V.","C47865","5;Trial Phase 5","Phase V Trial"
"38490","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739","Trial Type Response","true","TTYPE","A terminology codelist relevant to the type of primary outcome or endpoint that the protocol is designed to evaluate.","C66739","Trial Type Response","CDISC SDTM Trial Type Terminology"
"38491","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C158283","","","ADHESION PERFORMANCE","A type of study designed to evaluate the strength of the bond between an adhesive and the application surface.","C158283","","Adhesion Performance Study"
"38492","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C158284","","","ALCOHOL EFFECT","A type of study designed to evaluate the effects of alcohol on investigational product safety and/or efficacy.","C158284","","Alcohol Effect Study"
"38493","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C49664","","","BIO-AVAILABILITY","A study of the degree to which or rate at which a drug or other substance is absorbed or becomes available at the site of physiological activity after administration. (NCI)","C49664","","Bioavailability Study"
"38494","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C49665","","","BIO-EQUIVALENCE","A study most often used to compare the efficacy of different formulations to treat a given disease. It is the testing of an old versus a new formulation in healthy volunteers or subjects with the disease under study and usually in one dose. (NCI)","C49665","","Therapeutic Equivalency Study"
"38495","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C158288","","","BIOSIMILARITY","A type of study designed to evaluate whether a biologic test article is highly similar in function and effect to an existing biologic that has already been clinically tested and approved for use.","C158288","","Biosimilarity Study"
"38496","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C158285","","","DEVICE-DRUG INTERACTION","A type of study designed to evaluate the interaction between a device and a drug, where the use of one may affect the disposition, function, efficacy, or safety of the other.","C158285","","Device-Drug Interaction Study"
"38497","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C49653","","","DIAGNOSIS","A type of study designed to evaluate intervention(s) aimed at identifying a disease or condition.","C49653","","Diagnosis Study"
"38498","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C158289","","","DOSE FINDING","An early phase clinical study with the objective of determining the optimal dose of an investigational product.","C158289","","Dose Finding Study"
"38499","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C158290","","","DOSE PROPORTIONALITY","A type of study designed to evaluate the relationship between dose and resulting exposure.","C158290","","Dose Proportionality Study"
"38500","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C127803","","","DOSE RESPONSE","A study of the effect of dose changes on the efficacy of a drug in order to determine the dose-response relationship and optimal dose of a therapy.","C127803","","Dose Response Study"
"38501","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C158286","","","DRUG-DRUG INTERACTION","A type of study designed to evaluate the interaction between drugs, where the use of one may affect the disposition, efficacy, or safety of the other.","C158286","","Drug-Drug Interaction Study"
"38502","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C178057","","","ECG","A study that evaluates the effect of a treatment on cardiac electrical activity, as assessed by electrocardiography.","C178057","Electrocardiographic Study","Electrocardiographic Study"
"38503","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C49666","","","EFFICACY","A study of the relative therapeutic efficacy of treatment of a disease. Usually this is a Phase II or III study. (NCI)","C49666","","Efficacy Study"
"38504","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C98729","","","FOOD EFFECT","Studies that are conducted to assess the effect of food on the rate and extent of absorption of a drug, either compared to a fasted state or to a reference drug.","C98729","","Food Effect Study"
"38505","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C120842","","","IMMUNOGENICITY","A study that assesses an agent's ability to provoke an immune response.","C120842","","Immunogenicity Study"
"38506","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C49662","","","PHARMACODYNAMIC","A study of the biochemical and physiological effect of a drug and the mechanism of drug action and the relationship between drug concentration and effect. (NCI)","C49662","","Pharmacodynamic Study"
"38507","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C39493","","","PHARMACOECONOMIC","A study that assesses the value associated with a given drug in therapeutic and economic terms. This type of study is multidisciplinary in nature and takes into consideration the social and economic costs (resource utilization costs including direct, indirect, and intangible costs) of drug therapy in addition to its direct therapeutic benefits. Analyses relate the difference in therapeutic benefits to the difference in costs between treatment alternatives. (NCI)","C39493","","Pharmacoeconomic Study"
"38508","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C129001","","","PHARMACOGENETIC","A study that assesses variation in DNA sequence, usually within a single gene, and its effect on drug response.","C129001","","Pharmacogenetic Study"
"38509","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C49661","","","PHARMACOGENOMIC","A study that identifies or assesses variations within the entire genome, including DNA, RNA, or transcriptional elements, and its effects on drug response.","C49661","","Pharmacogenomic Study"
"38510","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C49663","","","PHARMACOKINETIC","A study of the process by which a drug is absorbed, distributed, metabolized, and eliminated by the body. (NCI)","C49663","","Pharmacokinetic Study"
"38511","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C161477","","","POSITION EFFECT","A type of study designed to evaluate the effect of body position during and/or after administration of the investigational product.","C161477","","Position Effect Trial"
"38512","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C49657","","","PREVENTION","A type of study designed to identify actions necessary to permanently eliminate or reduce the long-term risk to human life as a result of a particular medication or treatment regimen.","C49657","Prophylaxis Study","Prevention Study"
"38513","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C174366","","","REACTOGENICITY","A type of study designed to evaluate the expected, acute types of immunological responses, sometimes considered excessive, following agent administration.","C174366","","Reactogenicity Study"
"38514","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C49667","","","SAFETY","A study that assesses the medical risks to a subject. Safety is usually assessed by examining a wide range of clinical parameters, including adverse events, vital signs, physical exam, laboratory tests.","C49667","","Safety Study"
"38515","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C161478","","","SWALLOWING FUNCTION","A type of study designed to evaluate the effect of the investigational product on the physiologic act of swallowing.","C161478","","Swallowing Function Trial"
"38516","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C158287","","","THOROUGH QT","A type of study designed to evaluate the ability of an investigational product and/or approved drug to delay cardiac ventricular repolarization as detected by QT prolongation and other ECG parameters.","C158287","TQT Study","Thorough QT Study"
"38517","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C98791","","","TOLERABILITY","A type of safety study that assesses the degree to which overt adverse effects can be tolerated by the subject.","C98791","","Tolerability Study"
"38518","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C49656","","","TREATMENT","A type of study designed to evaluate intervention(s) for treatment of disease, syndrome or condition.","C49656","Therapy Trial","Treatment Study"
"38519","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C161479","","","USABILITY TESTING","A type of study designed to evaluate the user experience with a product.","C161479","","Usability Testing Study"
"38520","http://id.d4k.dk/dataset/cdisc/ct/v48/protocol/C66739-C161480","","","WATER EFFECT","A type of study designed to evaluate the effects of water on investigational product safety and/or efficacy.","C161480","","Water Effect Trial"
