"id:ID","uri","label","extensible","notation","definition","identifier","alt_label","pref_label"
"47213","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C122335","","","Renal CL for Dose Int Norm by Dose","The clearance of a substance from the blood by the kidneys, calculated using AUCTAU, divided by the dose.","C122335","Renal CL for Dose Int Norm by Dose","Renal Clearance for Dose Interval Normalized by Dose"
"47214","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C122336","","","Renal CL for Dose Int Norm by SA","The clearance of a substance from the blood by the kidneys, calculated using AUCTAU, divided by the surface area.","C122336","Renal CL for Dose Int Norm by SA","Renal Clearance for Dose Interval Normalized by Surface Area"
"47215","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C122337","","","Renal CL for Dose Int Norm by WT","The clearance of a substance from the blood by the kidneys, calculated using AUCTAU, divided by the weight.","C122337","Renal CL for Dose Int Norm by WT","Renal Clearance for Dose Interval Normalized by Weight"
"47216","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C122050","","","Renal CL for Dose Int","The clearance of a substance from the blood by the kidneys, calculated using AUCTAU.","C122050","Renal CL for Dose Int","Renal Clearance for Dose Interval"
"47217","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C154843","","","Renal CL for Unbound Drug","The unbound fraction of drug within the portion of total clearance attributed to the kidneys.","C154843","Renal CL for Unbound Drug","Renal Clearance for Unbound Drug"
"47218","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C122330","","","Renal CL from T1 to T2 Norm by BMI","The clearance of a substance from the blood by the kidneys over the interval from T1 to T2 divided by the body mass index.","C122330","Renal CL from T1 to T2 Norm by BMI","Renal Clearance from T1 to T2 Normalized by Body Mass Index"
"47219","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C122331","","","Renal CL from T1 to T2 Norm by Dose","The clearance of a substance from the blood by the kidneys over the interval from T1 to T2 divided by the dose.","C122331","Renal CL from T1 to T2 Norm by Dose","Renal Clearance from T1 to T2 Normalized by Dose"
"47220","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C122332","","","Renal CL from T1 to T2 Norm by SA","The clearance of a substance from the blood by the kidneys over the interval from T1 to T2 divided by the surface area.","C122332","Renal CL from T1 to T2 Norm by SA","Renal Clearance from T1 to T2 Normalized by Surface Area"
"47221","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C122333","","","Renal CL from T1 to T2 Norm by WT","The clearance of a substance from the blood by the kidneys over the interval from T1 to T2 divided by the weight.","C122333","Renal CL from T1 to T2 Norm by WT","Renal Clearance from T1 to T2 Normalized by Weight"
"47222","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C122049","","","Renal CL from T1 to T2","The clearance of a substance from the blood by the kidneys over the interval from T1 to T2.","C122049","Renal CL from T1 to T2","Renal Clearance from T1 to T2"
"47223","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C105458","","","Renal CL Norm by BMI","The clearance of a substance from the blood by the kidneys divided by the body mass index.","C105458","Renal CL Norm by BMI","Renal Clearance Normalized by BMI"
"47224","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C105459","","","Renal CL Norm by Dose","The clearance of a substance from the blood by the kidneys divided by the dose.","C105459","Renal CL Norm by Dose","Renal Clearance Normalized by Dose"
"47225","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C105460","","","Renal CL Norm by SA","The clearance of a substance from the blood by the kidneys divided by the surface area.","C105460","Renal CL Norm by SA","Renal Clearance Normalized by SA"
"47226","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C105461","","","Renal CL Norm by WT","The clearance of a substance from the blood by the kidneys divided by the weight.","C105461","Renal CL Norm by WT","Renal Clearance Normalized by WT"
"47227","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C75913","","","Renal CL","The clearance of a substance from the blood by the kidneys.","C75913","Renal CL","Renal Clearance"
"47228","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C122338","","","Stationarity Ratio AUC","The area under the curve (AUCTAU) at steady state divided by the area under the curve extrapolated to infinity for the initial dosing interval.","C122338","Stationarity Ratio AUC","Stationarity Ratio Area Under the Curve"
"47229","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85817","","","Sum of Urine Vol","The sum of urine volumes that are used for PK parameters.","C85817","Sum of Urine Vol","Sum Urine Volume"
"47230","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C161416","","","Swing","The difference between Cmax and Cmin standardized to Cmin within a dosing interval.","C161416","Swing","PK Swing"
"47231","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C70919","","","Time of CMAX","The time of maximum observed concentration sampled during a dosing interval.","C70919","Time of CMAX","Tmax"
"47232","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85825","","","Time of CMIN Observation","The time of minimum concentration sampled during a dosing interval.","C85825","Time of CMIN Observation","Tmin"
"47233","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85822","","","Time of Last Nonzero Conc","The time of the last measurable (positive) concentration.","C85822","Time of Last Nonzero Conc","Time of Last Nonzero Concentration"
"47234","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85824","","","Time Until First Nonzero Conc","The time prior to the first measurable (non-zero) concentration.","C85824","Time Until First Nonzero Conc","Time until First Nonzero Concentration"
"47235","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C114227","","","Total CL by F for Dose Int Norm by BMI","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the body mass index.","C114227","Total CL by F for Dose Int Norm by BMI","Total Body Clearance by Fraction of Dose for Dose Interval Normalized by Body Mass Index"
"47236","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C114226","","","Total CL by F for Dose Int Norm by Dose","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the dose.","C114226","Total CL by F for Dose Int Norm by Dose","Total Body Clearance by Fraction of Dose for Dose Interval Normalized by Dose"
"47237","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C114228","","","Total CL by F for Dose Int Norm by SA","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the surface area.","C114228","Total CL by F for Dose Int Norm by SA","Total Body Clearance by Fraction of Dose for Dose Interval Normalized by Surface Area"
"47238","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C114229","","","Total CL by F for Dose Int Norm by WT","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the weight.","C114229","Total CL by F for Dose Int Norm by WT","Total Body Clearance by Fraction of Dose for Dose Interval Normalized by Weight"
"47239","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C114121","","","Total CL by F for Dose Int","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU.","C114121","Total CL by F for Dose Int","Total Body Clearance by Fraction of Dose for Dose Interval"
"47240","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C114231","","","Total CL for Dose Int Norm by BMI","The total body clearance for intravascular administration, calculated using AUCTAU, divided by the body mass index.","C114231","Total CL for Dose Int Norm by BMI","Total Body Clearance for Dose Interval Normalized by Body Mass Index"
"47241","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C114230","","","Total CL for Dose Int Norm by Dose","The total body clearance for intravascular administration, calculated using AUCTAU, divided by the dose.","C114230","Total CL for Dose Int Norm by Dose","Total Body Clearance for Dose Interval Normalized by Dose"
"47242","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C114232","","","Total CL for Dose Int Norm by SA","The total body clearance for intravascular administration, calculated using AUCTAU, divided by the surface area.","C114232","Total CL for Dose Int Norm by SA","Total Body Clearance for Dose Interval Normalized by Surface Area"
"47243","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C114233","","","Total CL for Dose Int Norm by WT","The total body clearance for intravascular administration, calculated using AUCTAU, divided by the weight.","C114233","Total CL for Dose Int Norm by WT","Total Body Clearance for Dose Interval Normalized by Weight"
"47244","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C114122","","","Total CL for Dose Int","The total body clearance for intravascular administration, calculated using AUCTAU.","C114122","Total CL for Dose Int","Total Body Clearance for Dose Interval"
"47245","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92399","","","Total CL Obs by F Norm by BMI","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration, divided by the body mass index.","C92399","Total CL Obs by F Norm by BMI","Total Clearance Observed by Fraction Dose Normalized by Body Mass Index"
"47246","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92400","","","Total CL Obs by F Norm by Dose","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration, divided by the dose.","C92400","Total CL Obs by F Norm by Dose","Total Clearance Observed by Fraction Dose Normalized by Dose"
"47247","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92401","","","Total CL Obs by F Norm by SA","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration, divided by the surface area.","C92401","Total CL Obs by F Norm by SA","Total Clearance Observed by Fraction Dose Normalized by Surface Area"
"47248","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92402","","","Total CL Obs by F Norm by WT","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration, divided by the weight.","C92402","Total CL Obs by F Norm by WT","Total Clearance Observed by Fraction Dose Normalized by Weight"
"47249","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85772","","","Total CL Obs by F","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration.","C85772","Total CL Obs by F","Observed Total Body Clearance by Fraction of Dose Absorbed"
"47250","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C154842","","","Total CL Obs for Unbound Drug","The total body clearance for intravascular administration divided by the fraction of drug unbound, calculated using the observed value of the last non-zero concentration.","C154842","Total CL Obs for Unbound Drug","Total Clearance Observed for Unbound Drug"
"47251","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92403","","","Total CL Obs Norm by BMI","The total body clearance for intravascular administration, calculated using the observed value of the last non-zero concentration, divided by the body mass index.","C92403","Total CL Obs Norm by BMI","Total Clearance Observed Normalized by Body Mass Index"
"47252","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92404","","","Total CL Obs Norm by Dose","The total body clearance for intravascular administration, calculated using the observed value of the last non-zero concentration, divided by the dose.","C92404","Total CL Obs Norm by Dose","Total Clearance Observed Normalized by Dose"
"47253","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92405","","","Total CL Obs Norm by SA","The total body clearance for intravascular administration, calculated using the observed value of the last non-zero concentration, divided by the surface area.","C92405","Total CL Obs Norm by SA","Total Clearance Observed Normalized by Surface Area"
"47254","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92406","","","Total CL Obs Norm by WT","The total body clearance for intravascular administration, calculated using the observed value of the last non-zero concentration, divided by the weight.","C92406","Total CL Obs Norm by WT","Total Clearance Observed Normalized by Weight"
"47255","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85773","","","Total CL Obs","The total body clearance for intravascular administration, calculated using the observed value of the last non-zero concentration.","C85773","Total CL Obs","Observed Total Body Clearance Rate"
"47256","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92417","","","Total CL Pred by F Norm by BMI","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using the predicted value of the last non-zero concentration, divided by body mass index.","C92417","Total CL Pred by F Norm by BMI","Total Clearance Predicted by Fraction Dose Normalized by Body Mass Index"
"47257","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92418","","","Total CL Pred by F Norm by Dose","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using the predicted value of the last non-zero concentration, divided by the dose.","C92418","Total CL Pred by F Norm by Dose","Total Clearance Predicted by Fraction Dose Normalized by Dose"
"47258","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92419","","","Total CL Pred by F Norm by SA","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using the predicted value of the last non-zero concentration, divided by the surface area.","C92419","Total CL Pred by F Norm by SA","Total Clearance Predicted by Fraction Dose Normalized by Surface Area"
"47259","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92420","","","Total CL Pred by F Norm by WT","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using the predicted value of the last non-zero concentration, divided by the weight.","C92420","Total CL Pred by F Norm by WT","Total Clearance Predicted by Fraction Dose Normalized by Weight"
"47260","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85796","","","Total CL Pred by F","The total body clearance for extravascular administration divided by the fraction of dose absorbed, calculated using the predicted value of the last non-zero concentration.","C85796","Total CL Pred by F","Predicted Total Body Clearance by Fraction of Dose Absorbed"
"47261","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C154841","","","Total CL Pred for Unbound Drug","The total body clearance for intravascular administration divided by the fraction of drug unbound, calculated using the predicted value of the last non-zero concentration.","C154841","Total CL Pred for Unbound Drug","Total Clearance Predicted for Unbound Drug"
"47262","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92421","","","Total CL Pred Norm by BMI","The total body clearance for intravascular administration, calculated using the predicted value of the last non-zero concentration, divided by the body mass index.","C92421","Total CL Pred Norm by BMI","Total Clearance Predicted Normalized by Body Mass Index"
"47263","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92422","","","Total CL Pred Norm by Dose","The total body clearance for intravascular administration, calculated using the predicted value of the last non-zero concentration, divided by the dose.","C92422","Total CL Pred Norm by Dose","Total Clearance Predicted Normalized by Dose"
"47264","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92423","","","Total CL Pred Norm by SA","The total body clearance for intravascular administration, calculated using the predicted value of the last non-zero concentration, divided by the surface area.","C92423","Total CL Pred Norm by SA","Total Clearance Predicted Normalized by Surface Area"
"47265","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92424","","","Total CL Pred Norm by WT","The total body clearance for intravascular administration, calculated using the predicted value of the last non-zero concentration, divided by the weight.","C92424","Total CL Pred Norm by WT","Total Clearance Predicted Normalized by Weight"
"47266","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85797","","","Total CL Pred","The total body clearance for intravascular administration, calculated using the predicted value of the last non-zero concentration.","C85797","Total CL Pred","Predicted Total Body Clearance Rate"
"47267","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C122339","","","Trough Peak Ratio","The concentration at the start of a dosing interval divided by the maximum concentration during the dosing interval.","C122339","Trough Peak Ratio","Trough Peak Ratio"
"47268","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102372","","","Vol Dist Initial Norm by BMI","The initial volume of distribution for a substance administered by bolus intravascular dosing divided by the body mass index.","C102372","Vol Dist Initial Norm by BMI","Initial Volume of Distribution Normalized by Body Mass Index"
"47269","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102373","","","Vol Dist Initial Norm by Dose","The initial volume of distribution for a substance administered by bolus intravascular dosing divided by the dose.","C102373","Vol Dist Initial Norm by Dose","Initial Volume of Distribution Normalized by Dose"
"47270","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102374","","","Vol Dist Initial Norm by SA","The initial volume of distribution for a substance administered by bolus intravascular dosing divided by the surface area.","C102374","Vol Dist Initial Norm by SA","Initial Volume of Distribution Normalized by Surface Area"
"47271","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102375","","","Vol Dist Initial Norm by WT","The initial volume of distribution for a substance administered by bolus intravascular dosing divided by the weight.","C102375","Vol Dist Initial Norm by WT","Initial Volume of Distribution Normalized by Weight"
"47272","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102371","","","Vol Dist Initial","The initial volume of distribution for a substance administered by bolus intravascular dosing.","C102371","Vol Dist Initial","Initial Volume of Distribution"
"47273","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C156574","","","Vol Dist Steady State Obs by B","The volume of distribution at steady state based on the observed CLST for a substance administered, divided by the fraction of bound drug.","C156574","Vol Dist Steady State Obs by B","Volume of Distribution Steady State Observed by Bound Drug"
"47274","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C156570","","","Vol Dist Steady State Obs by F","The volume of distribution at steady state based on the observed CLST for a substance administered by extravascular dosing, divided by the fraction of dose absorbed.","C156570","Vol Dist Steady State Obs by F","Volume of Distribution Steady State Observed by Fraction of Dose Absorbed"
"47275","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C156572","","","Vol Dist Steady State Obs by UB","The volume of distribution at steady state based on the observed CLST for a substance administered, divided by the fraction of unbound drug.","C156572","Vol Dist Steady State Obs by UB","Volume of Distribution Steady State Observed by Unbound Drug"
"47276","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102377","","","Vol Dist Steady State Obs Norm by BMI","The volume of distribution at steady state based on the observed CLST for a substance administered by intravascular dosing divided by the body mass index.","C102377","Vol Dist Steady State Obs Norm by BMI","Observed Steady State Volume of Distribution Normalized by Body Mass Index"
"47277","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102378","","","Vol Dist Steady State Obs Norm by Dose","The volume of distribution at steady state based on the observed CLST for a substance administered by intravascular dosing divided by the dose.","C102378","Vol Dist Steady State Obs Norm by Dose","Observed Steady State Volume of Distribution Normalized by Dose"
"47278","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102379","","","Vol Dist Steady State Obs Norm by SA","The volume of distribution at steady state based on the observed CLST for a substance administered by intravascular dosing divided by the surface area.","C102379","Vol Dist Steady State Obs Norm by SA","Observed Steady State Volume of Distribution Normalized by Surface Area"
"47279","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102380","","","Vol Dist Steady State Obs Norm by WT","The volume of distribution at steady state based on the observed CLST for a substance administered by intravascular dosing divided by the weight.","C102380","Vol Dist Steady State Obs Norm by WT","Observed Steady State Volume of Distribution Normalized by Weight"
"47280","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85770","","","Vol Dist Steady State Obs","The volume of distribution at steady state based on the observed CLST for a substance administered by intravascular dosing.","C85770","Vol Dist Steady State Obs","Observed Steady State Volume of Distribution"
"47281","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C156575","","","Vol Dist Steady State Pred by B","The volume of distribution at steady state based on the predicted CLST for a substance administered, divided by the fraction of bound drug.","C156575","Vol Dist Steady State Pred by B","Volume of Distribution Steady State Predicted by Bound Drug"
"47282","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C156571","","","Vol Dist Steady State Pred by F","The volume of distribution at steady state based on the predicted CLST for a substance administered by extravascular dosing, divided by the fraction of dose absorbed.","C156571","Vol Dist Steady State Pred by F","Volume of Distribution Steady State Predicted by Fraction of Dose Absorbed"
"47283","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C156573","","","Vol Dist Steady State Pred by UB","The volume of distribution at steady state based on the predicted CLST for a substance administered, divided by the fraction of unbound drug.","C156573","Vol Dist Steady State Pred by UB","Volume of Distribution Steady State Predicted by Unbound Drug"
"47284","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102390","","","Vol Dist Steady State Pred Norm by BMI","The volume of distribution at steady state based on the predicted CLST for a substance administered by intravascular dosing divided by the body mass index.","C102390","Vol Dist Steady State Pred Norm by BMI","Predicted Steady State Volume of Distribution Normalized by Body Mass Index"
"47285","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102391","","","Vol Dist Steady State Pred Norm by Dose","The volume of distribution at steady state based on the predicted CLST for a substance administered by intravascular dosing divided by the dose.","C102391","Vol Dist Steady State Pred Norm by Dose","Predicted Steady State Volume of Distribution Normalized by Dose"
"47286","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102392","","","Vol Dist Steady State Pred Norm by SA","The volume of distribution at steady state based on the predicted CLST for a substance administered by intravascular dosing divided by the surface area.","C102392","Vol Dist Steady State Pred Norm by SA","Predicted Steady State Volume of Distribution Normalized by Surface Area"
"47287","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102393","","","Vol Dist Steady State Pred Norm by WT","The volume of distribution at steady state based on the predicted CLST for a substance administered by intravascular dosing divided by the weight.","C102393","Vol Dist Steady State Pred Norm by WT","Predicted Steady State Volume of Distribution Normalized by Weight"
"47288","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85794","","","Vol Dist Steady State Pred","The volume of distribution at steady state based on the predicted CLST for a substance administered by intravascular dosing.","C85794","Vol Dist Steady State Pred","Predicted Steady State Volume of Distribution"
"47289","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C111365","","","Vz for Dose Int by F Norm by BMI","The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the body mass index.","C111365","Vz for Dose Int by F Norm by BMI","Volume of Distribution for Dosing Interval by Fraction Normalized by Body Mass Index"
"47290","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C111366","","","Vz for Dose Int by F Norm by Dose","The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the dose.","C111366","Vz for Dose Int by F Norm by Dose","Volume of Distribution for Dosing Interval by Fraction Normalized by Dose"
"47291","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C111367","","","Vz for Dose Int by F Norm by SA","The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the surface area.","C111367","Vz for Dose Int by F Norm by SA","Volume of Distribution for Dosing Interval by Fraction Normalized by Surface Area"
"47292","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C111368","","","Vz for Dose Int by F Norm by WT","The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU, divided by the weight.","C111368","Vz for Dose Int by F Norm by WT","Volume of Distribution for Dosing Interval by Fraction Normalized by Weight"
"47293","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C111364","","","Vz for Dose Int by F","The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using AUCTAU.","C111364","Vz for Dose Int by F","Volume of Distribution for Dosing Interval by Fraction"
"47294","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C111369","","","Vz for Dose Int Norm by BMI","The volume of distribution associated with the terminal slope following intravascular administration, calculated using AUCTAU, divided by the body mass index.","C111369","Vz for Dose Int Norm by BMI","Volume of Distribution for Dosing Interval Normalized by Body Mass Index"
"47295","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C111370","","","Vz for Dose Int Norm by Dose","The volume of distribution associated with the terminal slope following intravascular administration, calculated using AUCTAU, divided by the dose.","C111370","Vz for Dose Int Norm by Dose","Volume of Distribution for Dosing Interval Normalized by Dose"
"47296","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C111371","","","Vz for Dose Int Norm by SA","The volume of distribution associated with the terminal slope following intravascular administration, calculated using AUCTAU, divided by the surface area.","C111371","Vz for Dose Int Norm by SA","Volume of Distribution for Dosing Interval Normalized by Surface Area"
"47297","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C111372","","","Vz for Dose Int Norm by WT","The volume of distribution associated with the terminal slope following intravascular administration, calculated using AUCTAU, divided by the weight.","C111372","Vz for Dose Int Norm by WT","Volume of Distribution for Dosing Interval Normalized by Weight"
"47298","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C111333","","","Vz for Dose Int","The volume of distribution associated with the terminal slope following intravascular administration, calculated using AUCTAU.","C111333","Vz for Dose Int","Volume of Distribution for Dosing Interval"
"47299","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C156581","","","Vz Obs by F for UB","The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration and corrected for unbound drug.","C156581","Vz Obs by F for UB","Observed Volume of Distribution of Absorbed Fraction for Unbound Drug"
"47300","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92410","","","Vz Obs by F Norm by BMI","The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration, divided by the body mass index.","C92410","Vz Obs by F Norm by BMI","Volume of Distribution of Fraction Dose Observed Normalized by Body Mass Index"
"47301","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102729","","","Vz Obs by F Norm by Dose","The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration, divided by the dose.","C102729","Vz Obs by F Norm by Dose","Volume of Distribution of Fraction Dose Observed Normalized by Dose"
"47302","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92411","","","Vz Obs by F Norm by SA","The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration, divided by the surface area.","C92411","Vz Obs by F Norm by SA","Volume of Distribution of Fraction Dose Observed Normalized by Surface Area"
"47303","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92412","","","Vz Obs by F Norm by WT","The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration, divided by the weight.","C92412","Vz Obs by F Norm by WT","Volume of Distribution of Fraction Dose Observed Normalized by Weight"
"47304","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85775","","","Vz Obs by F","The volume of distribution associated with the terminal slope following extravascular administration divided by the fraction of dose absorbed, calculated using the observed value of the last non-zero concentration.","C85775","Vz Obs by F","Observed Volume of Distribution of Absorbed Fraction"
"47305","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C158265","","","Vz Obs for UB","The volume of distribution associated with the terminal slope following administration, calculated using the observed value of the last non-zero concentration and corrected for unbound drug.","C158265","Vz Obs for UB","Volume of Distribution Observed for Unbound Drug"
"47306","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92407","","","Vz Obs Norm by BMI","The volume of distribution associated with the terminal slope following intravascular administration, calculated using the observed value of the last non-zero concentration, divided by the body mass index.","C92407","Vz Obs Norm by BMI","Volume of Distribution Observed Normalized by Body Mass Index"
"47307","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C102683","","","Vz Obs Norm by Dose","The volume of distribution associated with the terminal slope following intravascular administration, calculated using the observed value of the last non-zero concentration, divided by the dose.","C102683","Vz Obs Norm by Dose","Observed Volume of Distribution Normalized by Dose"
"47308","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92408","","","Vz Obs Norm by SA","The volume of distribution associated with the terminal slope following intravascular administration, calculated using the observed value of the last non-zero concentration, divided by the surface area.","C92408","Vz Obs Norm by SA","Volume of Distribution Observed Normalized by Surface Area"
"47309","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C92409","","","Vz Obs Norm by WT","The volume of distribution associated with the terminal slope following intravascular administration, calculated using the observed value of the last non-zero concentration, divided by the weight.","C92409","Vz Obs Norm by WT","Volume of Distribution Observed Normalized by Weight"
"47310","http://id.d4k.dk/dataset/cdisc/ct/v48/send/C85493-C85774","","","Vz Obs","The volume of distribution associated with the terminal slope following intravascular administration, calculated using the observed value of the last non-zero concentration.","C85774","Vz Obs","Observed Volume of Distribution"
