"id:ID","alt_label","definition","extensible","identifier","label","notation","pref_label","uri"
"847","Quick Inventory of Depressive Symptomatology Self-Report Version Questionnaire Test Code","Quick Inventory of Depressive Symptomatology Self-Report Version test code.","false","C130263","Quick Inventory of Depressive Symptomatology Self-Report Version Questionnaire Test Code","QIDSR1TC","CDISC Questionnaire QIDS-SR Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130263"
"848","Quick Inventory of Depressive Symptomatology Self-Report Version Questionnaire Test Name","Quick Inventory of Depressive Symptomatology Self-Report Version test name.","false","C130262","Quick Inventory of Depressive Symptomatology Self-Report Version Questionnaire Test Name","QIDSR1TN","CDISC Questionnaire QIDS-SR Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C130262"
"849","Race","Terminology codelist used to identify the race of an individual within the Clinical Data Interchange Standards Consortium Study Data Tabulation Model.","false","C74457","Race","RACE","CDISC SDTM Race Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74457"
"850","Race As Collected","A terminology codelist relevant to the race of an individual as collected on the case report form.","true","C128689","Race As Collected","RACEC","CDISC SDTM Collected Race Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C128689"
"851","RAND 36-Item Health Survey 1.0 Questionnaire Test Code","RAND 36-Item Health Survey 1.0 test code.","false","C113862","RAND 36-Item Health Survey 1.0 Questionnaire Test Code","R3601TC","CDISC Questionnaire RAND 36-Item Health Survey 1.0 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113862"
"852","RAND 36-Item Health Survey 1.0 Questionnaire Test Name","RAND 36-Item Health Survey 1.0 test name.","false","C113861","RAND 36-Item Health Survey 1.0 Questionnaire Test Name","R3601TN","CDISC Questionnaire RAND 36-Item Health Survey 1.0 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C113861"
"853","RAND Social Support Survey Instrument Questionnaire Test Code","RAND Social Support Survey Instrument test code.","false","C135700","RAND Social Support Survey Instrument Questionnaire Test Code","RSSS01TC","CDISC Questionnaire RAND Social Support Survey Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C135700"
"854","RAND Social Support Survey Instrument Questionnaire Test Name","RAND Social Support Survey Instrument test name.","false","C135699","RAND Social Support Survey Instrument Questionnaire Test Name","RSSS01TN","CDISC Questionnaire RAND Social Support Survey Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C135699"
"855","Reason CS/LV Lead Not Implanted","The reason that a Coronary Sinus Access or Left Ventricular (CS/LV) lead was not implanted.","false","C101864","Reason CS/LV Lead Not Implanted","CSLVLNIM","CDISC SDTM Reason Coronary Sinus Access or Left Ventricular Lead Not Implanted Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101864"
"856","Reason For Treatment","Terminology relevant to the reason the treatment was administered.","true","C102584","Reason For Treatment","REASTRT","CDISC SDTM Reason For Treatment Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C102584"
"857","Reason for Treatment Interruption","Terminology relevant to the reason the drug or therapy was temporarily ceased.","true","C102583","Reason for Treatment Interruption","REASTINT","CDISC SDTM Reason for Treatment Interruption Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C102583"
"858","Reference Range Indicator","A description of the results relative to the normal or expected range of values.","true","C78736","Reference Range Indicator","NRIND","CDISC SDTM Reference Range Indicator","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C78736"
"859","Relation to Reference Period","The relative relationship of a timepoint to a reference timepoint.","false","C66728","Relation to Reference Period","STENRF","CDISC SDTM Relation to Reference Period Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C66728"
"860","Relationship to Subject","The relationship of a person to a study subject.","true","C100130","Relationship to Subject","RELSUB","CDISC SDTM Relationship to Subject Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100130"
"861","Relationship Type","The description of relationship types between a record or set of records.","false","C78737","Relationship Type","RELTYPE","CDISC SDTM Relationship Type Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C78737"
"862","Reproductive System Findings Test Code","A terminology codelist for the physiological test codes related to the male and female reproductive systems.","true","C106479","Reproductive System Findings Test Code","RPTESTCD","CDISC SDTM Reproductive System Findings Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106479"
"863","Reproductive System Findings Test Name","A terminology codelist for the physiological test names related to the male and female reproductive systems.","true","C106478","Reproductive System Findings Test Name","RPTEST","CDISC SDTM Reproductive System Findings Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106478"
"864","Respiratory Test Code","A terminology codelist based on the test codes for physiological findings related to the respiratory system, including the organs that are involved in breathing such as the nose, throat, larynx, trachea, bronchi and lungs.","true","C111106","Respiratory Test Code","RETESTCD","CDISC SDTM Respiratory Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111106"
"865","Respiratory Test Name","A terminology codelist based on the test names for physiological findings related to the respiratory system, including the organs that are involved in breathing such as the nose, throat, larynx, trachea, bronchi and lungs.","true","C111107","Respiratory Test Name","RETEST","CDISC SDTM Respiratory Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111107"
"866","Result Scale Response","Terminology relevant to the values that classifies the scale of the original result value with respect to whether the result is, for example, ordinal, nominal, quantitative, or narrative.","true","C177910","Result Scale Response","RSLSCLRS","CDISC SDTM Result Scale Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177910"
"867","Result Type Response","Terminology relevant to the values that describe the result type.","true","C179588","Result Type Response","RESTYPRS","CDISC SDTM Result Type Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C179588"
"868","Revised Fibromyalgia Impact Questionnaire Questionnaire Test Code","Revised Fibromyalgia Impact Questionnaire test code.","false","C103465","Revised Fibromyalgia Impact Questionnaire Questionnaire Test Code","FIQR01TC","CDISC Questionnaire FIQR Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103465"
"869","Revised Fibromyalgia Impact Questionnaire Questionnaire Test Name","Revised Fibromyalgia Impact Questionnaire test name.","false","C103464","Revised Fibromyalgia Impact Questionnaire Questionnaire Test Name","FIQR01TN","CDISC Questionnaire FIQR Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C103464"
"870","Rey Auditory Verbal Learning Test Functional Test Test Code","Rey Auditory Verbal Learning Test test code.","false","C123655","Rey Auditory Verbal Learning Test Functional Test Test Code","AVL02TC","CDISC Functional Test AVLT-REY Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C123655"
"871","Rey Auditory Verbal Learning Test Functional Test Test Name","Rey Auditory Verbal Learning Test test name.","false","C123654","Rey Auditory Verbal Learning Test Functional Test Test Name","AVL02TN","CDISC Functional Test AVLT-REY Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C123654"
"872","Reynolds Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Code","Reynolds Cardiovascular Disease 10-Year Risk Score test code.","false","C124672","Reynolds Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Code","RCVD01TC","CDISC Clinical Classification Reynolds CVD 10-Year Risk Score Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124672"
"873","Reynolds Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Name","Reynolds Cardiovascular Disease 10-Year Risk Score test name.","false","C124671","Reynolds Cardiovascular Disease 10-Year Risk Score Clinical Classification Test Name","RCVD01TN","CDISC Clinical Classification Reynolds CVD 10-Year Risk Score Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124671"
"874","Richmond Agitation-Sedation Scale Clinical Classification Test Code","Richmond Agitation-Sedation Scale test code.","false","C171409","Richmond Agitation-Sedation Scale Clinical Classification Test Code","RASS01TC","CDISC Clinical Classification RASS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C171409"
"875","Richmond Agitation-Sedation Scale Clinical Classification Test Name","Richmond Agitation-Sedation Scale test name.","false","C171408","Richmond Agitation-Sedation Scale Clinical Classification Test Name","RASS01TN","CDISC Clinical Classification RASS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C171408"
"876","Riker Sedation-Agitation Scale Clinical Classification Test Code","Riker Sedation-Agitation Scale test code.","false","C171413","Riker Sedation-Agitation Scale Clinical Classification Test Code","SAS01TC","CDISC Clinical Classification SAS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C171413"
"877","Riker Sedation-Agitation Scale Clinical Classification Test Name","Riker Sedation-Agitation Scale test name.","false","C171412","Riker Sedation-Agitation Scale Clinical Classification Test Name","SAS01TN","CDISC Clinical Classification SAS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C171412"
"878","Rising From Floor Functional Test Test Code","Rising From Floor test code.","false","C141659","Rising From Floor Functional Test Test Code","RISEF1TC","CDISC Functional Test Rising From Floor Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141659"
"879","Rising From Floor Functional Test Test Name","Rising From Floor test name.","false","C141658","Rising From Floor Functional Test Test Name","RISEF1TN","CDISC Functional Test Rising From Floor Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C141658"
"880","Risk Assessment","A terminology codelist to describe the risk of a disease, disorder or abnormal condition.","false","C101848","Risk Assessment","RSKASMT","CDISC SDTM Risk Assessment Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C101848"
"881","Rivermead Post Concussion Symptoms Questionnaire Questionnaire Test Code","Rivermead Post Concussion Symptoms Questionnaire test code.","false","C119072","Rivermead Post Concussion Symptoms Questionnaire Questionnaire Test Code","RPQ01TC","CDISC Questionnaire RPQ Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C119072"
"882","Rivermead Post Concussion Symptoms Questionnaire Questionnaire Test Name","Rivermead Post Concussion Symptoms Questionnaire test name.","false","C119071","Rivermead Post Concussion Symptoms Questionnaire Questionnaire Test Name","RPQ01TN","CDISC Questionnaire RPQ Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C119071"
"883","Rockport One Mile Walk Test Version 1.0 Functional Test Test Code","Rockport One Mile Walk Test Version 1.0 test code.","false","C166190","Rockport One Mile Walk Test Version 1.0 Functional Test Test Code","ROCK01TC","CDISC Functional Test RFWT Version 1 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C166190"
"884","Rockport One Mile Walk Test Version 1.0 Functional Test Test Name","Rockport One Mile Walk Test Version 1.0 test name.","false","C166189","Rockport One Mile Walk Test Version 1.0 Functional Test Test Name","ROCK01TN","CDISC Functional Test RFWT Version 1 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C166189"
"885","Roland Morris Disability Questionnaire Questionnaire Test Code","Roland Morris Disability Questionnaire test code.","false","C100166","Roland Morris Disability Questionnaire Questionnaire Test Code","RDQ01TC","CDISC Questionnaire RDQ Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100166"
"886","Roland Morris Disability Questionnaire Questionnaire Test Name","Roland Morris Disability Questionnaire test name.","false","C100165","Roland Morris Disability Questionnaire Questionnaire Test Name","RDQ01TN","CDISC Questionnaire RDQ Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100165"
"887","Route of Administration Response","A terminology codelist relevant to the course by which a substance is administered in order to reach the site of action in the body.","true","C66729","Route of Administration Response","ROUTE","CDISC SDTM Route of Administration Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C66729"
"888","Satisfaction With Life Scale Questionnaire Test Code","Satisfaction With Life Scale test code.","false","C115408","Satisfaction With Life Scale Questionnaire Test Code","SWLS01TC","CDISC Questionnaire SWLS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115408"
"889","Satisfaction With Life Scale Questionnaire Test Name","Satisfaction With Life Scale test name.","false","C115407","Satisfaction With Life Scale Questionnaire Test Name","SWLS01TN","CDISC Questionnaire SWLS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C115407"
"890","Schizophrenia Findings About Test Code","Terminology relevant to the test codes that describe findings about a schizophrenia event or intervention.","true","C124302","Schizophrenia Findings About Test Code","SZFATSCD","CDISC SDTM Schizophrenia Findings About Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124302"
"891","Schizophrenia Findings About Test Name","Terminology relevant to the test names that describe findings about a schizophrenia event or intervention.","true","C124303","Schizophrenia Findings About Test Name","SZFATS","CDISC SDTM Schizophrenia Findings About Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C124303"
"892","Screener and Opioid Assessment for Patients with Pain - Revised Questionnaire Test Code","Screener and Opioid Assessment for Patients with Pain - Revised test code.","false","C100160","Screener and Opioid Assessment for Patients with Pain - Revised Questionnaire Test Code","SOAPR1TC","CDISC Questionnaire SOAPP-R Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100160"
"893","Screener and Opioid Assessment for Patients with Pain - Revised Questionnaire Test Name","Screener and Opioid Assessment for Patients with Pain - Revised test name.","false","C100159","Screener and Opioid Assessment for Patients with Pain - Revised Questionnaire Test Name","SOAPR1TN","CDISC Questionnaire SOAPP-R Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100159"
"894","SDTM Death Diagnosis and Details Test Code","Terminology relevant to the test codes that describe the death diagnosis and related details.","true","C116108","SDTM Death Diagnosis and Details Test Code","DTHDXCD","CDISC SDTM Death Diagnosis Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C116108"
"895","SDTM Death Diagnosis and Details Test Name","Terminology relevant to the test codes that describe the death diagnosis and related details.","true","C116107","SDTM Death Diagnosis and Details Test Name","DTHDX","CDISC SDTM Death Diagnosis Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C116107"
"896","SDTM Domain Abbreviation","A unique, 2-character domain code used in the regulatory submission process. The domain abbreviation is used consistently throughout the submission, i.e. in the dataset name, as the value of the domain variable within the dataset, and as a prefix for most variable names in the dataset. (CDISC Glossary)","true","C66734","SDTM Domain Abbreviation","DOMAIN","CDISC SDTM Submission Domain Abbreviation Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C66734"
"897","SDTM IG Version Response","Terminology relevant to the version of the study data tabulation model implementation guide used in the study.","true","C160924","SDTM IG Version Response","SDTMIGRS","CDISC SDTM Implementation Guide Version Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C160924"
"898","SDTM Microscopic Findings Test Code","Terminology for the test codes concerned with the clinical findings from a specimen that are visible by microscopic analysis.","true","C132263","SDTM Microscopic Findings Test Code","MITSCD","CDISC SDTM Microscopic Findings Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132263"
"899","SDTM Microscopic Findings Test Name","Terminology for the test names concerned with the clinical findings from a specimen that are visible by microscopic analysis.","true","C132262","SDTM Microscopic Findings Test Name","MITS","CDISC SDTM Microscopic Findings Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132262"
"900","SDTM Version Response","Terminology relevant to the version of the study data tabulation model used in the study.","true","C160923","SDTM Version Response","SDTMVRS","CDISC SDTM Model Version ResponseTerminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C160923"
"901","Severity Response","Terminology relevant to a severity scale that describes the degree or intensity of a notable event or finding.","true","C165643","Severity Response","SEVRS","CDISC SDTM Severity Response Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C165643"
"902","Severity/Intensity Scale for Adverse Events","A scale that defines the degree or state of disease existing in a patient as a result of the occurrence of an adverse event. (NCI)","false","C66769","Severity/Intensity Scale for Adverse Events","AESEV","CDISC SDTM Severity Intensity Scale for Adverse Event Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C66769"
"903","Sex","The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female. (NCI)","false","C66731","Sex","SEX","CDISC SDTM Sex of Individual Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C66731"
"904","Sex of Participants Response","A terminology codelist relevant to the specific sex, either male, female, or mixed of the subject group being studied.","false","C66732","Sex of Participants Response","SEXPOP","CDISC SDTM Sex of Study Group Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C66732"
"905","Sheehan Disability Scale Questionnaire Test Code","Sheehan Disability Scale test code.","false","C111350","Sheehan Disability Scale Questionnaire Test Code","SDS01TC","CDISC Questionnaire SDS Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111350"
"906","Sheehan Disability Scale Questionnaire Test Name","Sheehan Disability Scale test name.","false","C111349","Sheehan Disability Scale Questionnaire Test Name","SDS01TN","CDISC Questionnaire SDS Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C111349"
"907","Short Form 10 Health Survey for Children Acute, US Version 1.0 Questionnaire Test Code","Short Form 10 Health Survey for Children Acute, US Version 1.0 test code.","false","C177710","Short Form 10 Health Survey for Children Acute, US Version 1.0 Questionnaire Test Code","SF102TC","CDISC Questionnaire SF10 v1.0 Children Acute Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177710"
"908","Short Form 10 Health Survey for Children Acute, US Version 1.0 Questionnaire Test Name","Short Form 10 Health Survey for Children Acute, US Version 1.0 test name.","false","C177709","Short Form 10 Health Survey for Children Acute, US Version 1.0 Questionnaire Test Name","SF102TN","CDISC Questionnaire SF10 v1.0 Children Acute Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177709"
"909","Short Form 10 Health Survey for Children Standard, US Version 1.0 Questionnaire Test Code","Short Form 10 Health Survey for Children Standard, US Version 1.0 test code.","false","C177712","Short Form 10 Health Survey for Children Standard, US Version 1.0 Questionnaire Test Code","SF101TC","CDISC Questionnaire SF10 v1.0 Children Standard Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177712"
"910","Short Form 10 Health Survey for Children Standard, US Version 1.0 Questionnaire Test Name","Short Form 10 Health Survey for Children Standard, US Version 1.0 test name.","false","C177711","Short Form 10 Health Survey for Children Standard, US Version 1.0 Questionnaire Test Name","SF101TN","CDISC Questionnaire SF10 v1.0 Children Standard Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177711"
"911","Short Form 12 Health Survey Acute, US Version 1.0 Questionnaire Test Code","Short Form 12 Health Survey Acute, US Version 1.0 test code.","false","C177714","Short Form 12 Health Survey Acute, US Version 1.0 Questionnaire Test Code","SF122TC","CDISC Questionnaire SF12 v1.0 Acute Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177714"
"912","Short Form 12 Health Survey Acute, US Version 1.0 Questionnaire Test Name","Short Form 12 Health Survey Acute, US Version 1.0 test name.","false","C177713","Short Form 12 Health Survey Acute, US Version 1.0 Questionnaire Test Name","SF122TN","CDISC Questionnaire SF12 v1.0 Acute Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177713"
"913","Short Form 12 Health Survey Acute, US Version 2.0 Questionnaire Test Code","Short Form 12 Health Survey Acute, US Version 2.0 test code.","false","C177718","Short Form 12 Health Survey Acute, US Version 2.0 Questionnaire Test Code","SF124TC","CDISC Questionnaire SF12 v2.0 Acute Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177718"
"914","Short Form 12 Health Survey Acute, US Version 2.0 Questionnaire Test Name","Short Form 12 Health Survey Acute, US Version 2.0 test name.","false","C177717","Short Form 12 Health Survey Acute, US Version 2.0 Questionnaire Test Name","SF124TN","CDISC Questionnaire SF12 v2.0 Acute Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177717"
"915","Short Form 12 Health Survey Standard, US Version 1.0 Questionnaire Test Code","Short Form 12 Health Survey Standard, US Version 1.0 test code.","false","C177716","Short Form 12 Health Survey Standard, US Version 1.0 Questionnaire Test Code","SF121TC","CDISC Questionnaire SF12 v1.0 Standard Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177716"
"916","Short Form 12 Health Survey Standard, US Version 1.0 Questionnaire Test Name","Short Form 12 Health Survey Standard, US Version 1.0 test name.","false","C177715","Short Form 12 Health Survey Standard, US Version 1.0 Questionnaire Test Name","SF121TN","CDISC Questionnaire SF12 v1.0 Standard Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177715"
"917","Short Form 12 Health Survey Standard, US Version 2.0 Questionnaire Test Code","Short Form 12 Health Survey Standard, US Version 2.0 test code.","false","C177720","Short Form 12 Health Survey Standard, US Version 2.0 Questionnaire Test Code","SF123TC","CDISC Questionnaire SF12 v2.0 Standard Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177720"
"918","Short Form 12 Health Survey Standard, US Version 2.0 Questionnaire Test Name","Short Form 12 Health Survey Standard, US Version 2.0 test name.","false","C177719","Short Form 12 Health Survey Standard, US Version 2.0 Questionnaire Test Name","SF123TN","CDISC Questionnaire SF12 v2.0 Standard Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177719"
"919","Short Form 8 Health Survey Acute, US Version 1.0 Questionnaire Test Code","Short Form 8 Health Survey Acute, US Version 1.0 test code.","false","C177706","Short Form 8 Health Survey Acute, US Version 1.0 Questionnaire Test Code","SF82TC","CDISC Questionnaire SF8 v1.0 Acute Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177706"
"920","Short Form 8 Health Survey Acute, US Version 1.0 Questionnaire Test Name","Short Form 8 Health Survey Acute, US Version 1.0 test name.","false","C177705","Short Form 8 Health Survey Acute, US Version 1.0 Questionnaire Test Name","SF82TN","CDISC Questionnaire SF8 v1.0 Acute Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177705"
"921","Short Form 8 Health Survey Standard, US Version 1.0 Questionnaire Test Code","Short Form 8 Health Survey Standard, US Version 1.0 test code.","false","C177708","Short Form 8 Health Survey Standard, US Version 1.0 Questionnaire Test Code","SF81TC","CDISC Questionnaire SF8 v1.0 Standard Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177708"
"922","Short Form 8 Health Survey Standard, US Version 1.0 Questionnaire Test Name","Short Form 8 Health Survey Standard, US Version 1.0 test name.","false","C177707","Short Form 8 Health Survey Standard, US Version 1.0 Questionnaire Test Name","SF81TN","CDISC Questionnaire SF8 v1.0 Standard Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C177707"
"923","Short Physical Performance Battery Version 1.2 Functional Test Test Code","Short Physical Performance Battery Version 1.2 test code.","false","C170527","Short Physical Performance Battery Version 1.2 Functional Test Test Code","SPPB1TC","CDISC Functional Test SPPB Version 1.2 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170527"
"924","Short Physical Performance Battery Version 1.2 Functional Test Test Name","Short Physical Performance Battery Version 1.2 test name.","false","C170526","Short Physical Performance Battery Version 1.2 Functional Test Test Name","SPPB1TN","CDISC Functional Test SPPB Version 1.2 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C170526"
"925","Short-Form McGill Pain Questionnaire-2 Questionnaire Test Code","Short-Form McGill Pain Questionnaire-2 test code.","false","C100156","Short-Form McGill Pain Questionnaire-2 Questionnaire Test Code","SFMP2TC","CDISC Questionnaire Short-Form MPQ-2 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100156"
"926","Short-Form McGill Pain Questionnaire-2 Questionnaire Test Name","Short-Form McGill Pain Questionnaire-2 test name.","false","C100155","Short-Form McGill Pain Questionnaire-2 Questionnaire Test Name","SFMP2TN","CDISC Questionnaire Short-Form MPQ-2 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C100155"
"927","Simple Endoscopic Score for Crohn's Disease Version 1 Clinical Classification Test Code","Simple Endoscopic Score for Crohn's Disease Version 1 test code.","false","C176051","Simple Endoscopic Score for Crohn's Disease Version 1 Clinical Classification Test Code","SES01TC","CDISC Clinical Classification SES-CD Version 1 Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C176051"
"928","Simple Endoscopic Score for Crohn's Disease Version 1 Clinical Classification Test Name","Simple Endoscopic Score for Crohn's Disease Version 1 test name.","false","C176050","Simple Endoscopic Score for Crohn's Disease Version 1 Clinical Classification Test Name","SES01TN","CDISC Clinical Classification SES-CD Version 1 Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C176050"
"929","Size Response","A terminology codelist relevant to the physical magnitude of something.","true","C66733","Size Response","SIZE","CDISC SDTM Size Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C66733"
"930","Skin Response Test Code","A terminology codelist based on the test codes for dermal responses to antigens.","true","C112024","Skin Response Test Code","SRTESTCD","CDISC SDTM Skin Response Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112024"
"931","Skin Response Test Name","A terminology codelist based on the test names for dermal responses to antigens.","true","C112023","Skin Response Test Name","SRTEST","CDISC SDTM Skin Response Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C112023"
"932","Skin Type Response","A terminology codelist relevant to the relative oiliness of the skin.","true","C74561","Skin Type Response","SKINTYP","CDISC SDTM Skin Type Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C74561"
"933","Social Risk Factor","Terminology relevant to the social factors such as personal behavior, lifestyle, or environment belonging to the subject which are known to increase the likelihood of infection and disease.","true","C102587","Social Risk Factor","RISKSOC","CDISC SDTM Social Risk Factor Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C102587"
"934","Specimen Collection Method","Terminology relevant to the method used in specimen collection.","true","C132314","Specimen Collection Method","CLMETH","CDISC SDTM Specimen Collection Method Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C132314"
"935","Specimen Condition","The physical state or quality of a biological specimen.","true","C78733","Specimen Condition","SPECCOND","CDISC SDTM Specimen Condition Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C78733"
"936","Specimen Type","The name and description of a biological specimen.","true","C78734","Specimen Type","SPECTYPE","CDISC SDTM Specimen Type Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C78734"
"937","St. George's Respiratory Questionnaire for COPD Patients Questionnaire Test Code","St. George's Respiratory Questionnaire for COPD Patients test code.","false","C106671","St. George's Respiratory Questionnaire for COPD Patients Questionnaire Test Code","SGRQC1TC","CDISC Questionnaire SGRQ-C Test Code Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106671"
"938","St. George's Respiratory Questionnaire for COPD Patients Questionnaire Test Name","St. George's Respiratory Questionnaire for COPD Patients test name.","false","C106670","St. George's Respiratory Questionnaire for COPD Patients Questionnaire Test Name","SGRQC1TN","CDISC Questionnaire SGRQ-C Test Name Terminology","http://id.d4k.dk/dataset/cdisc/ct/v48/sdtm/C106670"
